"vpnr" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response" "sichtbar_korrekt" "sichtbar_rt"
"176" "10" 24 2 1 1 1 "SOONDERPPAEDA" 11 0 "obacu" 0 -1 0 1 19 12 11 9 20 4 4 4 1 1050 -1 -1 -1
"177" "10" 24 2 1 1 1 "SOONDERPPAEDA" 11 1 "obacu" 0 -1 0 1 19 12 11 9 20 4 4 4 1 914 -1 -1 -1
"178" "10" 24 2 1 1 1 "SOONDERPPAEDA" 11 2 "obacu" 0 -1 0 1 19 12 11 9 20 4 4 4 1 1102 -1 -1 -1
"179" "10" 24 2 1 1 1 "SOONDERPPAEDA" 11 3 "obacu" 0 -1 0 1 19 12 11 9 20 4 4 4 1 682 -1 -1 -1
"180" "10" 24 2 1 1 1 "SOONDERPPAEDA" 11 4 "obacu" 0 -1 0 1 19 12 11 9 20 4 4 4 1 654 -1 -1 -1
"181" "10" 24 2 1 1 1 "SOONDERPPAEDA" 12 0 "umeuken" 0 -1 1 0 3 4 14 8 17 7 6 7 0 644 -1 -1 -1
"182" "10" 24 2 1 1 1 "SOONDERPPAEDA" 12 1 "umeuken" 0 -1 1 0 3 4 14 8 17 7 6 7 1 2330 -1 -1 -1
"183" "10" 24 2 1 1 1 "SOONDERPPAEDA" 12 2 "umeuken" 0 -1 1 0 3 4 14 8 17 7 6 7 0 631 -1 -1 -1
"184" "10" 24 2 1 1 1 "SOONDERPPAEDA" 12 3 "umeuken" 0 -1 1 0 3 4 14 8 17 7 6 7 1 994 -1 -1 -1
"185" "10" 24 2 1 1 1 "SOONDERPPAEDA" 12 4 "umeuken" 0 -1 1 0 3 4 14 8 17 7 6 7 0 696 -1 -1 -1
"186" "10" 24 2 1 1 1 "SOONDERPPAEDA" 13 0 "molkate" 0 -1 1 0 6 12 24 0 18 7 6 6 1 995 -1 -1 -1
"187" "10" 24 2 1 1 1 "SOONDERPPAEDA" 13 1 "molkate" 0 -1 1 0 6 12 24 0 18 7 6 6 1 585 -1 -1 -1
"188" "10" 24 2 1 1 1 "SOONDERPPAEDA" 13 2 "molkate" 0 -1 1 0 6 12 24 0 18 7 6 6 1 750 -1 -1 -1
"189" "10" 24 2 1 1 1 "SOONDERPPAEDA" 13 3 "molkate" 0 -1 1 0 6 12 24 0 18 7 6 6 0 417 -1 -1 -1
"190" "10" 24 2 1 1 1 "SOONDERPPAEDA" 13 4 "molkate" 0 -1 1 0 6 12 24 0 18 7 6 6 1 542 -1 -1 -1
"191" "10" 24 2 1 1 1 "SOONDERPPAEDA" 14 0 "frask" 0 -1 1 0 11 22 19 20 15 3 3 1 1 1022 -1 -1 -1
"192" "10" 24 2 1 1 1 "SOONDERPPAEDA" 14 1 "frask" 0 -1 1 0 11 22 19 20 15 3 3 1 1 729 -1 -1 -1
"193" "10" 24 2 1 1 1 "SOONDERPPAEDA" 14 2 "frask" 0 -1 1 0 11 22 19 20 15 3 3 1 1 947 -1 -1 -1
"194" "10" 24 2 1 1 1 "SOONDERPPAEDA" 14 3 "frask" 0 -1 1 0 11 22 19 20 15 3 3 1 1 519 -1 -1 -1
"195" "10" 24 2 1 1 1 "SOONDERPPAEDA" 14 4 "frask" 0 -1 1 0 11 22 19 20 15 3 3 1 1 4968 -1 -1 -1
"196" "10" 24 2 1 1 1 "SOONDERPPAEDA" 15 0 "nalber" 0 -1 1 0 21 13 2 10 16 7 6 6 0 845 -1 -1 -1
"197" "10" 24 2 1 1 1 "SOONDERPPAEDA" 15 1 "nalber" 0 -1 1 0 21 13 2 10 16 7 6 6 0 494 -1 -1 -1
"198" "10" 24 2 1 1 1 "SOONDERPPAEDA" 15 2 "nalber" 0 -1 1 0 21 13 2 10 16 7 6 6 0 889 -1 -1 -1
"199" "10" 24 2 1 1 1 "SOONDERPPAEDA" 15 3 "nalber" 0 -1 1 0 21 13 2 10 16 7 6 6 0 319 -1 -1 -1
"200" "10" 24 2 1 1 1 "SOONDERPPAEDA" 15 4 "nalber" 0 -1 1 0 21 13 2 10 16 7 6 6 0 966 -1 -1 -1
"201" "10" 24 2 1 1 1 "SOONDERPPAEDA" 16 0 "noste" 0 -1 1 0 1 7 23 9 5 8 8 8 0 820 -1 -1 -1
"202" "10" 24 2 1 1 1 "SOONDERPPAEDA" 16 1 "noste" 0 -1 1 0 1 7 23 9 5 8 8 8 0 795 -1 -1 -1
"203" "10" 24 2 1 1 1 "SOONDERPPAEDA" 16 2 "noste" 0 -1 1 0 1 7 23 9 5 8 8 8 0 667 -1 -1 -1
"204" "10" 24 2 1 1 1 "SOONDERPPAEDA" 16 3 "noste" 0 -1 1 0 1 7 23 9 5 8 8 8 0 920 -1 -1 -1
"205" "10" 24 2 1 1 1 "SOONDERPPAEDA" 16 4 "noste" 0 -1 1 0 1 7 23 9 5 8 8 8 1 601 -1 -1 -1
"206" "10" 24 2 1 1 1 "SOONDERPPAEDA" 17 0 "tewok" 0 -1 1 0 1 2 18 20 3 7 7 6 0 1040 -1 -1 -1
"207" "10" 24 2 1 1 1 "SOONDERPPAEDA" 17 1 "tewok" 0 -1 1 0 1 2 18 20 3 7 7 6 0 642 -1 -1 -1
"208" "10" 24 2 1 1 1 "SOONDERPPAEDA" 17 2 "tewok" 0 -1 1 0 1 2 18 20 3 7 7 6 0 889 -1 -1 -1
"209" "10" 24 2 1 1 1 "SOONDERPPAEDA" 17 3 "tewok" 0 -1 1 0 1 2 18 20 3 7 7 6 0 865 -1 -1 -1
"210" "10" 24 2 1 1 1 "SOONDERPPAEDA" 17 4 "tewok" 0 -1 1 0 1 2 18 20 3 7 7 6 0 1196 -1 -1 -1
"211" "10" 24 2 1 1 1 "SOONDERPPAEDA" 18 0 "pimuide" 0 -1 1 1 15 16 14 13 19 6 5 5 1 710 -1 -1 -1
"212" "10" 24 2 1 1 1 "SOONDERPPAEDA" 18 1 "pimuide" 0 -1 1 1 15 16 14 13 19 6 5 5 1 511 -1 -1 -1
"213" "10" 24 2 1 1 1 "SOONDERPPAEDA" 18 2 "pimuide" 0 -1 1 1 15 16 14 13 19 6 5 5 1 1209 -1 -1 -1
"214" "10" 24 2 1 1 1 "SOONDERPPAEDA" 18 3 "pimuide" 0 -1 1 1 15 16 14 13 19 6 5 5 1 1084 -1 -1 -1
"215" "10" 24 2 1 1 1 "SOONDERPPAEDA" 18 4 "pimuide" 0 -1 1 1 15 16 14 13 19 6 5 5 1 1456 -1 -1 -1
"216" "10" 24 2 1 1 1 "SOONDERPPAEDA" 19 0 "medan" 0 -1 1 1 10 5 12 23 6 7 7 7 1 916 -1 -1 -1
"217" "10" 24 2 1 1 1 "SOONDERPPAEDA" 19 1 "medan" 0 -1 1 1 10 5 12 23 6 7 7 7 1 1011 -1 -1 -1
"218" "10" 24 2 1 1 1 "SOONDERPPAEDA" 19 2 "medan" 0 -1 1 1 10 5 12 23 6 7 7 7 1 1125 -1 -1 -1
"219" "10" 24 2 1 1 1 "SOONDERPPAEDA" 19 3 "medan" 0 -1 1 1 10 5 12 23 6 7 7 7 1 675 -1 -1 -1
"220" "10" 24 2 1 1 1 "SOONDERPPAEDA" 19 4 "medan" 0 -1 1 1 10 5 12 23 6 7 7 7 1 1055 -1 -1 -1
"221" "10" 24 2 1 1 1 "SOONDERPPAEDA" 20 0 "botuyn" 0 -1 1 1 22 17 4 21 24 3 2 2 1 795 -1 -1 -1
"222" "10" 24 2 1 1 1 "SOONDERPPAEDA" 20 1 "botuyn" 0 -1 1 1 22 17 4 21 24 3 2 2 1 590 -1 -1 -1
"223" "10" 24 2 1 1 1 "SOONDERPPAEDA" 20 2 "botuyn" 0 -1 1 1 22 17 4 21 24 3 2 2 1 860 -1 -1 -1
"224" "10" 24 2 1 1 1 "SOONDERPPAEDA" 20 3 "botuyn" 0 -1 1 1 22 17 4 21 24 3 2 2 1 1104 -1 -1 -1
"225" "10" 24 2 1 1 1 "SOONDERPPAEDA" 20 4 "botuyn" 0 -1 1 1 22 17 4 21 24 3 2 2 1 1651 -1 -1 -1
"226" "10" 24 2 1 1 1 "SOONDERPPAEDA" 21 0 "hilejin" 0 -1 1 1 0 7 8 11 9 1 1 1 1 1368 -1 -1 -1
"227" "10" 24 2 1 1 1 "SOONDERPPAEDA" 21 1 "hilejin" 0 -1 1 1 0 7 8 11 9 1 1 1 1 1360 -1 -1 -1
"228" "10" 24 2 1 1 1 "SOONDERPPAEDA" 21 2 "hilejin" 0 -1 1 1 0 7 8 11 9 1 1 1 1 1657 -1 -1 -1
"229" "10" 24 2 1 1 1 "SOONDERPPAEDA" 21 3 "hilejin" 0 -1 1 1 0 7 8 11 9 1 1 1 1 993 -1 -1 -1
"230" "10" 24 2 1 1 1 "SOONDERPPAEDA" 21 4 "hilejin" 0 -1 1 1 0 7 8 11 9 1 1 1 1 448 -1 -1 -1
"231" "10" 24 2 1 1 1 "SOONDERPPAEDA" 22 0 "yosud" 0 -1 1 1 2 8 9 24 17 3 2 1 1 616 -1 -1 -1
"232" "10" 24 2 1 1 1 "SOONDERPPAEDA" 22 1 "yosud" 0 -1 1 1 2 8 9 24 17 3 2 1 1 1911 -1 -1 -1
"233" "10" 24 2 1 1 1 "SOONDERPPAEDA" 22 2 "yosud" 0 -1 1 1 2 8 9 24 17 3 2 1 1 685 -1 -1 -1
"234" "10" 24 2 1 1 1 "SOONDERPPAEDA" 22 3 "yosud" 0 -1 1 1 2 8 9 24 17 3 2 1 1 794 -1 -1 -1
"235" "10" 24 2 1 1 1 "SOONDERPPAEDA" 22 4 "yosud" 0 -1 1 1 2 8 9 24 17 3 2 1 1 557 -1 -1 -1
"236" "10" 24 2 1 1 1 "SOONDERPPAEDA" 23 0 "uwimor" 0 -1 1 1 1 22 5 11 23 5 3 2 1 829 -1 -1 -1
"237" "10" 24 2 1 1 1 "SOONDERPPAEDA" 23 1 "uwimor" 0 -1 1 1 1 22 5 11 23 5 3 2 1 644 -1 -1 -1
"238" "10" 24 2 1 1 1 "SOONDERPPAEDA" 23 2 "uwimor" 0 -1 1 1 1 22 5 11 23 5 3 2 1 713 -1 -1 -1
"239" "10" 24 2 1 1 1 "SOONDERPPAEDA" 23 3 "uwimor" 0 -1 1 1 1 22 5 11 23 5 3 2 1 748 -1 -1 -1
"240" "10" 24 2 1 1 1 "SOONDERPPAEDA" 23 4 "uwimor" 0 -1 1 1 1 22 5 11 23 5 3 2 1 1014 -1 -1 -1
"241" "11" 29 1 1 1 2 "ENGLISCHIINFO" 0 0 "botuyn" 0 -1 0 0 24 12 7 21 5 1 1 1 0 1144 0 -1 1159
"242" "11" 29 1 1 1 2 "ENGLISCHIINFO" 0 1 "botuyn" 0 -1 0 0 24 12 7 21 5 1 1 1 1 1056 0 -1 951
"243" "11" 29 1 1 1 2 "ENGLISCHIINFO" 0 2 "botuyn" 0 -1 0 0 24 12 7 21 5 1 1 1 1 864 0 -1 1311
"244" "11" 29 1 1 1 2 "ENGLISCHIINFO" 0 3 "botuyn" 0 -1 0 0 24 12 7 21 5 1 1 1 1 775 0 -1 5432
"245" "11" 29 1 1 1 2 "ENGLISCHIINFO" 0 4 "botuyn" 0 -1 0 0 24 12 7 21 5 1 1 1 1 752 0 -1 5992
"246" "11" 29 1 1 1 2 "ENGLISCHIINFO" 1 0 "tewok" 0 -1 0 0 19 1 16 14 22 1 1 1 1 928 1 -1 870
"247" "11" 29 1 1 1 2 "ENGLISCHIINFO" 1 1 "tewok" 0 -1 0 0 19 1 16 14 22 1 1 1 1 888 1 -1 687
"248" "11" 29 1 1 1 2 "ENGLISCHIINFO" 1 2 "tewok" 0 -1 0 0 19 1 16 14 22 1 1 1 1 1103 1 -1 662
"249" "11" 29 1 1 1 2 "ENGLISCHIINFO" 1 3 "tewok" 0 -1 0 0 19 1 16 14 22 1 1 1 1 912 1 -1 1022
"250" "11" 29 1 1 1 2 "ENGLISCHIINFO" 1 4 "tewok" 0 -1 0 0 19 1 16 14 22 1 1 1 1 936 1 -1 791
"251" "11" 29 1 1 1 2 "ENGLISCHIINFO" 2 0 "kiwehon" 0 -1 0 0 10 3 0 17 23 1 1 1 1 992 2 -1 4255
"252" "11" 29 1 1 1 2 "ENGLISCHIINFO" 2 1 "kiwehon" 0 -1 0 0 10 3 0 17 23 1 1 1 1 1025 2 -1 2895
"253" "11" 29 1 1 1 2 "ENGLISCHIINFO" 2 2 "kiwehon" 0 -1 0 0 10 3 0 17 23 1 1 1 1 1159 2 -1 2191
"254" "11" 29 1 1 1 2 "ENGLISCHIINFO" 2 3 "kiwehon" 0 -1 0 0 10 3 0 17 23 1 1 1 1 617 2 -1 2703
"255" "11" 29 1 1 1 2 "ENGLISCHIINFO" 2 4 "kiwehon" 0 -1 0 0 10 3 0 17 23 1 1 1 1 831 2 -1 3831
"256" "11" 29 1 1 1 2 "ENGLISCHIINFO" 3 0 "medan" 0 -1 0 0 15 13 18 11 6 4 4 4 1 1088 3 -1 832
"257" "11" 29 1 1 1 2 "ENGLISCHIINFO" 3 1 "medan" 0 -1 0 0 15 13 18 11 6 4 4 4 1 849 3 -1 3543
"258" "11" 29 1 1 1 2 "ENGLISCHIINFO" 3 2 "medan" 0 -1 0 0 15 13 18 11 6 4 4 4 1 1127 3 -1 2199
"259" "11" 29 1 1 1 2 "ENGLISCHIINFO" 3 3 "medan" 0 -1 0 0 15 13 18 11 6 4 4 4 1 921 3 -1 871
"260" "11" 29 1 1 1 2 "ENGLISCHIINFO" 3 4 "medan" 0 -1 0 0 15 13 18 11 6 4 4 4 1 1424 3 -1 3054
"261" "11" 29 1 1 1 2 "ENGLISCHIINFO" 4 0 "umeuken" 0 -1 0 0 2 4 8 20 9 5 5 3 1 1136 4 -1 1038
"262" "11" 29 1 1 1 2 "ENGLISCHIINFO" 4 1 "umeuken" 0 -1 0 0 2 4 8 20 9 5 5 3 1 887 4 -1 1807
"263" "11" 29 1 1 1 2 "ENGLISCHIINFO" 4 2 "umeuken" 0 -1 0 0 2 4 8 20 9 5 5 3 1 921 4 -1 1806
"264" "11" 29 1 1 1 2 "ENGLISCHIINFO" 4 3 "umeuken" 0 -1 0 0 2 4 8 20 9 5 5 3 1 1183 3 -1 864
"265" "11" 29 1 1 1 2 "ENGLISCHIINFO" 4 4 "umeuken" 0 -1 0 0 2 4 8 20 9 5 5 3 1 752 4 -1 2200
"266" "11" 29 1 1 1 2 "ENGLISCHIINFO" 5 0 "obacu" 0 -1 0 0 9 15 8 13 22 4 4 4 1 800 5 -1 1647
"267" "11" 29 1 1 1 2 "ENGLISCHIINFO" 5 1 "obacu" 0 -1 0 0 9 15 8 13 22 4 4 4 1 753 5 -1 872
"268" "11" 29 1 1 1 2 "ENGLISCHIINFO" 5 2 "obacu" 0 -1 0 0 9 15 8 13 22 4 4 4 1 896 5 -1 1288
"269" "11" 29 1 1 1 2 "ENGLISCHIINFO" 5 3 "obacu" 0 -1 0 0 9 15 8 13 22 4 4 4 1 1080 5 -1 1437
"270" "11" 29 1 1 1 2 "ENGLISCHIINFO" 5 4 "obacu" 0 -1 0 0 9 15 8 13 22 4 4 4 1 832 5 -1 1664
"271" "11" 29 1 1 1 2 "ENGLISCHIINFO" 6 0 "permife" 0 -1 0 1 19 16 10 6 1 2 2 2 1 1001 2 -1 2528
"272" "11" 29 1 1 1 2 "ENGLISCHIINFO" 6 1 "permife" 0 -1 0 1 19 16 10 6 1 2 2 2 1 752 2 -1 1432
"273" "11" 29 1 1 1 2 "ENGLISCHIINFO" 6 2 "permife" 0 -1 0 1 19 16 10 6 1 2 2 2 1 800 3 -1 1384
"274" "11" 29 1 1 1 2 "ENGLISCHIINFO" 6 3 "permife" 0 -1 0 1 19 16 10 6 1 2 2 2 1 977 0 -1 1151
"275" "11" 29 1 1 1 2 "ENGLISCHIINFO" 6 4 "permife" 0 -1 0 1 19 16 10 6 1 2 2 2 1 792 1 -1 728
"276" "11" 29 1 1 1 2 "ENGLISCHIINFO" 7 0 "sleshen" 0 -1 0 1 4 0 18 14 2 2 2 2 1 1095 3 -1 1287
"277" "11" 29 1 1 1 2 "ENGLISCHIINFO" 7 1 "sleshen" 0 -1 0 1 4 0 18 14 2 2 2 2 1 1023 0 -1 1608
"278" "11" 29 1 1 1 2 "ENGLISCHIINFO" 7 2 "sleshen" 0 -1 0 1 4 0 18 14 2 2 2 2 1 719 0 -1 1096
"279" "11" 29 1 1 1 2 "ENGLISCHIINFO" 7 3 "sleshen" 0 -1 0 1 4 0 18 14 2 2 2 2 1 920 1 -1 992
"280" "11" 29 1 1 1 2 "ENGLISCHIINFO" 7 4 "sleshen" 0 -1 0 1 4 0 18 14 2 2 2 2 1 913 21 -1 1895
"281" "11" 29 1 1 1 2 "ENGLISCHIINFO" 8 0 "schese" 0 -1 0 1 11 3 23 20 7 3 3 3 1 960 3 -1 1135
"282" "11" 29 1 1 1 2 "ENGLISCHIINFO" 8 1 "schese" 0 -1 0 1 11 3 23 20 7 3 3 3 1 839 3 -1 1783
"283" "11" 29 1 1 1 2 "ENGLISCHIINFO" 8 2 "schese" 0 -1 0 1 11 3 23 20 7 3 3 3 1 1049 0 -1 2799
"284" "11" 29 1 1 1 2 "ENGLISCHIINFO" 8 3 "schese" 0 -1 0 1 11 3 23 20 7 3 3 3 1 1295 3 -1 2015
"285" "11" 29 1 1 1 2 "ENGLISCHIINFO" 8 4 "schese" 0 -1 0 1 11 3 23 20 7 3 3 3 1 793 0 -1 1015
"286" "11" 29 1 1 1 2 "ENGLISCHIINFO" 9 0 "jaciyn" 0 -1 0 1 5 12 17 24 21 1 1 1 1 1297 2 -1 2191
"287" "11" 29 1 1 1 2 "ENGLISCHIINFO" 9 1 "jaciyn" 0 -1 0 1 5 12 17 24 21 1 1 1 1 648 0 -1 928
"288" "11" 29 1 1 1 2 "ENGLISCHIINFO" 9 2 "jaciyn" 0 -1 0 1 5 12 17 24 21 1 1 1 1 1280 2 -1 734
"289" "11" 29 1 1 1 2 "ENGLISCHIINFO" 9 3 "jaciyn" 0 -1 0 1 5 12 17 24 21 1 1 1 0 929 14 -1 2455
"290" "11" 29 1 1 1 2 "ENGLISCHIINFO" 9 4 "jaciyn" 0 -1 0 1 5 12 17 24 21 1 1 1 1 1769 3 -1 632
"291" "11" 29 1 1 1 2 "ENGLISCHIINFO" 10 0 "nalber" 0 -1 0 1 8 18 1 16 7 2 2 2 1 863 1 -1 744
"292" "11" 29 1 1 1 2 "ENGLISCHIINFO" 10 1 "nalber" 0 -1 0 1 8 18 1 16 7 2 2 2 1 639 0 -1 864
"293" "11" 29 1 1 1 2 "ENGLISCHIINFO" 10 2 "nalber" 0 -1 0 1 8 18 1 16 7 2 2 2 1 623 1 -1 1166
"294" "11" 29 1 1 1 2 "ENGLISCHIINFO" 10 3 "nalber" 0 -1 0 1 8 18 1 16 7 2 2 2 1 824 1 -1 895
"295" "11" 29 1 1 1 2 "ENGLISCHIINFO" 10 4 "nalber" 0 -1 0 1 8 18 1 16 7 2 2 2 1 1768 0 -1 920
"296" "11" 29 1 1 1 2 "ENGLISCHIINFO" 11 0 "noste" 0 -1 0 1 24 12 22 9 3 4 4 4 0 1008 14 -1 1328
"297" "11" 29 1 1 1 2 "ENGLISCHIINFO" 11 1 "noste" 0 -1 0 1 24 12 22 9 3 4 4 4 1 1002 0 -1 895
"298" "11" 29 1 1 1 2 "ENGLISCHIINFO" 11 2 "noste" 0 -1 0 1 24 12 22 9 3 4 4 4 1 785 1 -1 647
"299" "11" 29 1 1 1 2 "ENGLISCHIINFO" 11 3 "noste" 0 -1 0 1 24 12 22 9 3 4 4 4 1 984 0 -1 1208
"300" "11" 29 1 1 1 2 "ENGLISCHIINFO" 11 4 "noste" 0 -1 0 1 24 12 22 9 3 4 4 4 1 824 2 -1 774
"301" "11" 29 1 1 1 2 "ENGLISCHIINFO" 12 0 "frask" 0 -1 1 0 16 8 9 2 11 4 4 4 0 903 12 -1 2512
"302" "11" 29 1 1 1 2 "ENGLISCHIINFO" 12 1 "frask" 0 -1 1 0 16 8 9 2 11 4 4 4 0 1095 12 -1 1375
"303" "11" 29 1 1 1 2 "ENGLISCHIINFO" 12 2 "frask" 0 -1 1 0 16 8 9 2 11 4 4 4 0 649 12 -1 871
"304" "11" 29 1 1 1 2 "ENGLISCHIINFO" 12 3 "frask" 0 -1 1 0 16 8 9 2 11 4 4 4 0 985 12 -1 2144
"305" "11" 29 1 1 1 2 "ENGLISCHIINFO" 12 4 "frask" 0 -1 1 0 16 8 9 2 11 4 4 4 0 1016 12 -1 2775
"306" "11" 29 1 1 1 2 "ENGLISCHIINFO" 13 0 "hiwawa" 0 -1 1 0 14 12 24 20 5 8 8 8 0 953 13 -1 1455
"307" "11" 29 1 1 1 2 "ENGLISCHIINFO" 13 1 "hiwawa" 0 -1 1 0 14 12 24 20 5 8 8 8 0 697 13 -1 880
"308" "11" 29 1 1 1 2 "ENGLISCHIINFO" 13 2 "hiwawa" 0 -1 1 0 14 12 24 20 5 8 8 8 0 761 13 -1 815
"309" "11" 29 1 1 1 2 "ENGLISCHIINFO" 13 3 "hiwawa" 0 -1 1 0 14 12 24 20 5 8 8 8 0 1312 13 -1 751
"310" "11" 29 1 1 1 2 "ENGLISCHIINFO" 13 4 "hiwawa" 0 -1 1 0 14 12 24 20 5 8 8 8 0 728 13 -1 840
"311" "11" 29 1 1 1 2 "ENGLISCHIINFO" 14 0 "larnist" 0 -1 1 0 22 1 6 17 19 8 8 8 0 1528 14 -1 1215
"312" "11" 29 1 1 1 2 "ENGLISCHIINFO" 14 1 "larnist" 0 -1 1 0 22 1 6 17 19 8 8 8 0 944 14 -1 959
"313" "11" 29 1 1 1 2 "ENGLISCHIINFO" 14 2 "larnist" 0 -1 1 0 22 1 6 17 19 8 8 8 0 1191 14 -1 1031
"314" "11" 29 1 1 1 2 "ENGLISCHIINFO" 14 3 "larnist" 0 -1 1 0 22 1 6 17 19 8 8 8 0 672 14 -1 791
"315" "11" 29 1 1 1 2 "ENGLISCHIINFO" 14 4 "larnist" 0 -1 1 0 22 1 6 17 19 8 8 8 0 713 14 -1 776
"316" "11" 29 1 1 1 2 "ENGLISCHIINFO" 15 0 "laumens" 0 -1 1 0 15 4 3 7 10 8 8 8 0 1007 15 -1 872
"317" "11" 29 1 1 1 2 "ENGLISCHIINFO" 15 1 "laumens" 0 -1 1 0 15 4 3 7 10 8 8 8 0 1065 15 -1 806
"318" "11" 29 1 1 1 2 "ENGLISCHIINFO" 15 2 "laumens" 0 -1 1 0 15 4 3 7 10 8 8 8 0 896 15 -1 1071
"319" "11" 29 1 1 1 2 "ENGLISCHIINFO" 15 3 "laumens" 0 -1 1 0 15 4 3 7 10 8 8 8 0 1089 15 -1 1640
"320" "11" 29 1 1 1 2 "ENGLISCHIINFO" 15 4 "laumens" 0 -1 1 0 15 4 3 7 10 8 8 8 0 1433 15 -1 1416
"321" "11" 29 1 1 1 2 "ENGLISCHIINFO" 16 0 "furasti" 0 -1 1 0 13 0 21 23 18 8 8 8 0 824 16 -1 4360
"322" "11" 29 1 1 1 2 "ENGLISCHIINFO" 16 1 "furasti" 0 -1 1 0 13 0 21 23 18 8 8 8 0 945 16 -1 2047
"323" "11" 29 1 1 1 2 "ENGLISCHIINFO" 16 2 "furasti" 0 -1 1 0 13 0 21 23 18 8 8 8 0 1153 16 -1 895
"324" "11" 29 1 1 1 2 "ENGLISCHIINFO" 16 3 "furasti" 0 -1 1 0 13 0 21 23 18 8 8 8 0 911 16 -1 1559
"325" "11" 29 1 1 1 2 "ENGLISCHIINFO" 16 4 "furasti" 0 -1 1 0 13 0 21 23 18 8 8 8 0 1137 16 -1 2952
"326" "11" 29 1 1 1 2 "ENGLISCHIINFO" 17 0 "yosud" 0 -1 1 0 8 11 18 13 15 8 8 8 0 1088 17 -1 855
"327" "11" 29 1 1 1 2 "ENGLISCHIINFO" 17 1 "yosud" 0 -1 1 0 8 11 18 13 15 8 8 8 0 1248 17 -1 1287
"328" "11" 29 1 1 1 2 "ENGLISCHIINFO" 17 2 "yosud" 0 -1 1 0 8 11 18 13 15 8 8 8 0 872 17 -1 1183
"329" "11" 29 1 1 1 2 "ENGLISCHIINFO" 17 3 "yosud" 0 -1 1 0 8 11 18 13 15 8 8 8 0 912 17 -1 1855
"330" "11" 29 1 1 1 2 "ENGLISCHIINFO" 17 4 "yosud" 0 -1 1 0 8 11 18 13 15 8 8 8 0 960 17 -1 1070
"331" "11" 29 1 1 1 2 "ENGLISCHIINFO" 18 0 "ubajec" 0 -1 1 1 19 3 14 1 7 1 1 1 0 1096 14 -1 2912
"332" "11" 29 1 1 1 2 "ENGLISCHIINFO" 18 1 "ubajec" 0 -1 1 1 19 3 14 1 7 1 1 1 0 1071 19 -1 1975
"333" "11" 29 1 1 1 2 "ENGLISCHIINFO" 18 2 "ubajec" 0 -1 1 1 19 3 14 1 7 1 1 1 0 1001 14 -1 895
"334" "11" 29 1 1 1 2 "ENGLISCHIINFO" 18 3 "ubajec" 0 -1 1 1 19 3 14 1 7 1 1 1 0 1720 16 -1 1280
"335" "11" 29 1 1 1 2 "ENGLISCHIINFO" 18 4 "ubajec" 0 -1 1 1 19 3 14 1 7 1 1 1 0 864 17 -1 696
"336" "11" 29 1 1 1 2 "ENGLISCHIINFO" 19 0 "botsy" 0 -1 1 1 20 4 23 10 22 5 3 4 0 1257 22 -1 2360
"337" "11" 29 1 1 1 2 "ENGLISCHIINFO" 19 1 "botsy" 0 -1 1 1 20 4 23 10 22 5 3 4 0 1392 14 -1 823
"338" "11" 29 1 1 1 2 "ENGLISCHIINFO" 19 2 "botsy" 0 -1 1 1 20 4 23 10 22 5 3 4 0 2168 13 -1 9528
"339" "11" 29 1 1 1 2 "ENGLISCHIINFO" 19 3 "botsy" 0 -1 1 1 20 4 23 10 22 5 3 4 0 976 15 -1 1520
"340" "11" 29 1 1 1 2 "ENGLISCHIINFO" 19 4 "botsy" 0 -1 1 1 20 4 23 10 22 5 3 4 0 993 13 -1 1143
"341" "11" 29 1 1 1 2 "ENGLISCHIINFO" 20 0 "hilejin" 0 -1 1 1 21 9 24 5 12 1 1 1 0 1543 13 -1 1119
"342" "11" 29 1 1 1 2 "ENGLISCHIINFO" 20 1 "hilejin" 0 -1 1 1 21 9 24 5 12 1 1 1 0 935 14 -1 823
"343" "11" 29 1 1 1 2 "ENGLISCHIINFO" 20 2 "hilejin" 0 -1 1 1 21 9 24 5 12 1 1 1 0 1360 17 -1 838
"344" "11" 29 1 1 1 2 "ENGLISCHIINFO" 20 3 "hilejin" 0 -1 1 1 21 9 24 5 12 1 1 1 0 768 14 -1 736
"345" "11" 29 1 1 1 2 "ENGLISCHIINFO" 20 4 "hilejin" 0 -1 1 1 21 9 24 5 12 1 1 1 0 992 17 -1 744
"346" "11" 29 1 1 1 2 "ENGLISCHIINFO" 21 0 "uwimor" 0 -1 1 1 6 17 2 0 16 3 3 3 0 928 14 -1 1335
"347" "11" 29 1 1 1 2 "ENGLISCHIINFO" 21 1 "uwimor" 0 -1 1 1 6 17 2 0 16 3 3 3 0 984 14 -1 679
"348" "11" 29 1 1 1 2 "ENGLISCHIINFO" 21 2 "uwimor" 0 -1 1 1 6 17 2 0 16 3 3 3 0 1103 17 -1 1031
"349" "11" 29 1 1 1 2 "ENGLISCHIINFO" 21 3 "uwimor" 0 -1 1 1 6 17 2 0 16 3 3 3 0 879 12 -1 4105
"350" "11" 29 1 1 1 2 "ENGLISCHIINFO" 21 4 "uwimor" 0 -1 1 1 6 17 2 0 16 3 3 3 0 1071 17 -1 1294
