"color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "sichtbar_response" "sichtbar_rt" "vpnr"
"27107" 0 45 1 "groll" 1 1 1 1 15 11 3 18 0 2 2 2 22 1008 "137"
"27108" 0 45 2 "groll" 1 1 1 1 15 11 3 18 0 2 2 2 27 1329 "137"
"27109" 0 45 3 "groll" 1 1 1 1 15 11 3 18 0 2 2 2 43 6634 "137"
"27110" 0 45 4 "groll" 1 1 1 1 15 11 3 18 0 2 2 2 14 9297 "137"
"27111" 0 46 0 "krieg" 1 1 1 1 23 5 7 20 12 4 4 4 8 2872 "137"
"27112" 0 46 1 "krieg" 1 1 1 1 23 5 7 20 12 4 4 4 27 824 "137"
"27113" 0 46 2 "krieg" 1 1 1 1 23 5 7 20 12 4 4 4 43 1688 "137"
"27114" 0 46 3 "krieg" 1 1 1 1 23 5 7 20 12 4 4 4 43 1257 "137"
"27115" 0 46 4 "krieg" 1 1 1 1 23 5 7 20 12 4 4 4 22 6048 "137"
"27116" 0 47 0 "kerker" 1 1 1 1 16 10 9 4 1 2 2 4 25 905 "137"
"27117" 0 47 1 "kerker" 1 1 1 1 16 10 9 4 1 2 2 4 19 3896 "137"
"27118" 0 47 2 "kerker" 1 1 1 1 16 10 9 4 1 2 2 4 12 1152 "137"
"27119" 0 47 3 "kerker" 1 1 1 1 16 10 9 4 1 2 2 4 43 10769 "137"
"27120" 0 47 4 "kerker" 1 1 1 1 16 10 9 4 1 2 2 4 36 1840 "137"
"27121" 0 0 0 "botuyn" 0 -1 0 0 22 13 6 19 9 5 4 3 39 3191 "138"
"27122" 0 0 1 "botuyn" 0 -1 0 0 22 13 6 19 9 5 4 3 38 1199 "138"
"27123" 0 0 2 "botuyn" 0 -1 0 0 22 13 6 19 9 5 4 3 38 709 "138"
"27124" 0 0 3 "botuyn" 0 -1 0 0 22 13 6 19 9 5 4 3 38 1047 "138"
"27125" 0 0 4 "botuyn" 0 -1 0 0 22 13 6 19 9 5 4 3 38 697 "138"
"27126" 0 1 0 "tewok" 0 -1 0 0 11 20 5 0 16 4 3 3 23 7624 "138"
"27127" 0 1 1 "tewok" 0 -1 0 0 11 20 5 0 16 4 3 3 44 3758 "138"
"27128" 0 1 2 "tewok" 0 -1 0 0 11 20 5 0 16 4 3 3 38 1326 "138"
"27129" 0 1 3 "tewok" 0 -1 0 0 11 20 5 0 16 4 3 3 38 863 "138"
"27130" 0 1 4 "tewok" 0 -1 0 0 11 20 5 0 16 4 3 3 38 4958 "138"
"27131" 0 2 0 "jaciyn" 0 -1 0 0 17 24 1 7 2 4 3 3 2 6453 "138"
"27132" 0 2 1 "jaciyn" 0 -1 0 0 17 24 1 7 2 4 3 3 29 2422 "138"
"27133" 0 2 2 "jaciyn" 0 -1 0 0 17 24 1 7 2 4 3 3 40 3151 "138"
"27134" 0 2 3 "jaciyn" 0 -1 0 0 17 24 1 7 2 4 3 3 24 1190 "138"
"27135" 0 2 4 "jaciyn" 0 -1 0 0 17 24 1 7 2 4 3 3 24 809 "138"
"27136" 0 3 0 "yosud" 0 -1 0 0 10 15 8 21 3 1 4 4 38 2366 "138"
"27137" 0 3 1 "yosud" 0 -1 0 0 10 15 8 21 3 1 4 4 38 1727 "138"
"27138" 0 3 2 "yosud" 0 -1 0 0 10 15 8 21 3 1 4 4 38 793 "138"
"27139" 0 3 3 "yosud" 0 -1 0 0 10 15 8 21 3 1 4 4 38 732 "138"
"27140" 0 3 4 "yosud" 0 -1 0 0 10 15 8 21 3 1 4 4 38 884 "138"
"27141" 0 4 0 "obacu" 0 -1 0 0 18 23 14 4 12 4 4 4 39 2854 "138"
"27142" 0 4 1 "obacu" 0 -1 0 0 18 23 14 4 12 4 4 4 33 7605 "138"
"27143" 0 4 2 "obacu" 0 -1 0 0 18 23 14 4 12 4 4 4 38 839 "138"
"27144" 0 4 3 "obacu" 0 -1 0 0 18 23 14 4 12 4 4 4 38 1222 "138"
"27145" 0 4 4 "obacu" 0 -1 0 0 18 23 14 4 12 4 4 4 38 1279 "138"
"27146" 0 5 0 "umeuken" 0 -1 0 0 4 6 3 0 11 4 4 4 36 1982 "138"
"27147" 0 5 1 "umeuken" 0 -1 0 0 4 6 3 0 11 4 4 4 38 967 "138"
"27148" 0 5 2 "umeuken" 0 -1 0 0 4 6 3 0 11 4 4 4 38 694 "138"
"27149" 0 5 3 "umeuken" 0 -1 0 0 4 6 3 0 11 4 4 4 38 1190 "138"
"27150" 0 5 4 "umeuken" 0 -1 0 0 4 6 3 0 11 4 4 4 38 966 "138"
"27151" 0 6 0 "furasti" 0 -1 0 1 22 24 19 2 14 3 4 4 38 1804 "138"
"27152" 0 6 1 "furasti" 0 -1 0 1 22 24 19 2 14 3 4 4 30 3083 "138"
"27153" 0 6 2 "furasti" 0 -1 0 1 22 24 19 2 14 3 4 4 38 1258 "138"
"27154" 0 6 3 "furasti" 0 -1 0 1 22 24 19 2 14 3 4 4 38 851 "138"
"27155" 0 6 4 "furasti" 0 -1 0 1 22 24 19 2 14 3 4 4 38 956 "138"
"27156" 0 7 0 "kiwehon" 0 -1 0 1 17 7 23 12 16 4 2 2 39 1717 "138"
"27157" 0 7 1 "kiwehon" 0 -1 0 1 17 7 23 12 16 4 2 2 0 7564 "138"
"27158" 0 7 2 "kiwehon" 0 -1 0 1 17 7 23 12 16 4 2 2 24 5963 "138"
"27159" 0 7 3 "kiwehon" 0 -1 0 1 17 7 23 12 16 4 2 2 44 659 "138"
"27160" 0 7 4 "kiwehon" 0 -1 0 1 17 7 23 12 16 4 2 2 29 955 "138"
"27161" 0 8 0 "medan" 0 -1 0 1 21 10 20 18 5 4 3 4 13 3436 "138"
"27162" 0 8 1 "medan" 0 -1 0 1 21 10 20 18 5 4 3 4 41 2812 "138"
"27163" 0 8 2 "medan" 0 -1 0 1 21 10 20 18 5 4 3 4 21 1347 "138"
"27164" 0 8 3 "medan" 0 -1 0 1 21 10 20 18 5 4 3 4 38 890 "138"
"27165" 0 8 4 "medan" 0 -1 0 1 21 10 20 18 5 4 3 4 38 1674 "138"
"27166" 0 9 0 "botsy" 0 -1 0 1 9 15 1 8 13 6 4 4 15 3043 "138"
"27167" 0 9 1 "botsy" 0 -1 0 1 9 15 1 8 13 6 4 4 44 1940 "138"
"27168" 0 9 2 "botsy" 0 -1 0 1 9 15 1 8 13 6 4 4 38 1147 "138"
"27169" 0 9 3 "botsy" 0 -1 0 1 9 15 1 8 13 6 4 4 34 988 "138"
"27170" 0 9 4 "botsy" 0 -1 0 1 9 15 1 8 13 6 4 4 38 1059 "138"
"27171" 0 10 0 "larnist" 0 -1 0 1 5 13 2 4 19 5 4 4 46 1460 "138"
"27172" 0 10 1 "larnist" 0 -1 0 1 5 13 2 4 19 5 4 4 38 1276 "138"
"27173" 0 10 2 "larnist" 0 -1 0 1 5 13 2 4 19 5 4 4 38 1116 "138"
"27174" 0 10 3 "larnist" 0 -1 0 1 5 13 2 4 19 5 4 4 24 1940 "138"
"27175" 0 10 4 "larnist" 0 -1 0 1 5 13 2 4 19 5 4 4 38 1100 "138"
"27176" 0 11 0 "hiwawa" 0 -1 0 1 0 18 21 16 6 5 6 6 29 1579 "138"
"27177" 0 11 1 "hiwawa" 0 -1 0 1 0 18 21 16 6 5 6 6 41 2163 "138"
"27178" 0 11 2 "hiwawa" 0 -1 0 1 0 18 21 16 6 5 6 6 31 3196 "138"
"27179" 0 11 3 "hiwawa" 0 -1 0 1 0 18 21 16 6 5 6 6 38 859 "138"
"27180" 0 11 4 "hiwawa" 0 -1 0 1 0 18 21 16 6 5 6 6 38 859 "138"
"27181" 0 12 0 "schese" 0 -1 1 0 10 1 20 12 11 3 3 3 15 3774 "138"
"27182" 0 12 1 "schese" 0 -1 1 0 10 1 20 12 11 3 3 3 43 9489 "138"
"27183" 0 12 2 "schese" 0 -1 1 0 10 1 20 12 11 3 3 3 35 4279 "138"
"27184" 0 12 3 "schese" 0 -1 1 0 10 1 20 12 11 3 3 3 30 6447 "138"
"27185" 0 12 4 "schese" 0 -1 1 0 10 1 20 12 11 3 3 3 44 5095 "138"
"27186" 0 13 0 "pimuide" 0 -1 1 0 16 24 3 21 17 5 3 3 29 1543 "138"
"27187" 0 13 1 "pimuide" 0 -1 1 0 16 24 3 21 17 5 3 3 14 8400 "138"
"27188" 0 13 2 "pimuide" 0 -1 1 0 16 24 3 21 17 5 3 3 31 2271 "138"
"27189" 0 13 3 "pimuide" 0 -1 1 0 16 24 3 21 17 5 3 3 44 7271 "138"
"27190" 0 13 4 "pimuide" 0 -1 1 0 16 24 3 21 17 5 3 3 39 3415 "138"
"27191" 0 14 0 "nalber" 0 -1 1 0 4 18 2 9 7 4 3 3 2 5583 "138"
"27192" 0 14 1 "nalber" 0 -1 1 0 4 18 2 9 7 4 3 3 14 9014 "138"
"27193" 0 14 2 "nalber" 0 -1 1 0 4 18 2 9 7 4 3 3 38 6566 "138"
"27194" 0 14 3 "nalber" 0 -1 1 0 4 18 2 9 7 4 3 3 31 5310 "138"
"27195" 0 14 4 "nalber" 0 -1 1 0 4 18 2 9 7 4 3 3 34 7047 "138"
"27196" 0 15 0 "permife" 0 -1 1 0 8 13 5 6 22 4 3 3 33 996 "138"
"27197" 0 15 1 "permife" 0 -1 1 0 8 13 5 6 22 4 3 3 17 3152 "138"
"27198" 0 15 2 "permife" 0 -1 1 0 8 13 5 6 22 4 3 3 39 6968 "138"
"27199" 0 15 3 "permife" 0 -1 1 0 8 13 5 6 22 4 3 3 47 8415 "138"
"27200" 0 15 4 "permife" 0 -1 1 0 8 13 5 6 22 4 3 3 38 958 "138"
"27201" 0 16 0 "laumens" 0 -1 1 0 0 15 23 14 19 5 6 6 34 6829 "138"
"27202" 0 16 1 "laumens" 0 -1 1 0 0 15 23 14 19 5 6 6 38 687 "138"
"27203" 0 16 2 "laumens" 0 -1 1 0 0 15 23 14 19 5 6 6 38 801 "138"
"27204" 0 16 3 "laumens" 0 -1 1 0 0 15 23 14 19 5 6 6 25 9351 "138"
"27205" 0 16 4 "laumens" 0 -1 1 0 0 15 23 14 19 5 6 6 0 5102 "138"
"27206" 0 17 0 "hilejin" 0 -1 1 0 16 23 13 24 10 5 4 4 17 3974 "138"
"27207" 0 17 1 "hilejin" 0 -1 1 0 16 23 13 24 10 5 4 4 17 12198 "138"
"27208" 0 17 2 "hilejin" 0 -1 1 0 16 23 13 24 10 5 4 4 33 7823 "138"
"27209" 0 17 3 "hilejin" 0 -1 1 0 16 23 13 24 10 5 4 4 0 7983 "138"
"27210" 0 17 4 "hilejin" 0 -1 1 0 16 23 13 24 10 5 4 4 44 4158 "138"
"27211" 0 18 0 "molkate" 0 -1 1 1 9 5 12 17 3 4 4 4 6 2387 "138"
"27212" 0 18 1 "molkate" 0 -1 1 1 9 5 12 17 3 4 4 4 34 1147 "138"
"27213" 0 18 2 "molkate" 0 -1 1 1 9 5 12 17 3 4 4 4 34 1028 "138"
"27214" 0 18 3 "molkate" 0 -1 1 1 9 5 12 17 3 4 4 4 34 1013 "138"
"27215" 0 18 4 "molkate" 0 -1 1 1 9 5 12 17 3 4 4 4 38 924 "138"
"27216" 0 19 0 "uwimor" 0 -1 1 1 14 0 21 1 6 3 3 2 25 1228 "138"
"27217" 0 19 1 "uwimor" 0 -1 1 1 14 0 21 1 6 3 3 2 25 1979 "138"
"27218" 0 19 2 "uwimor" 0 -1 1 1 14 0 21 1 6 3 3 2 43 1635 "138"
"27219" 0 19 3 "uwimor" 0 -1 1 1 14 0 21 1 6 3 3 2 40 3059 "138"
"27220" 0 19 4 "uwimor" 0 -1 1 1 14 0 21 1 6 3 3 2 29 1084 "138"
"27221" 0 20 0 "sleshen" 0 -1 1 1 18 11 8 15 20 4 3 3 30 10020 "138"
"27222" 0 20 1 "sleshen" 0 -1 1 1 18 11 8 15 20 4 3 3 39 2132 "138"
"27223" 0 20 2 "sleshen" 0 -1 1 1 18 11 8 15 20 4 3 3 34 970 "138"
"27224" 0 20 3 "sleshen" 0 -1 1 1 18 11 8 15 20 4 3 3 38 1548 "138"
"27225" 0 20 4 "sleshen" 0 -1 1 1 18 11 8 15 20 4 3 3 29 1179 "138"
"27226" 0 21 0 "frask" 0 -1 1 1 4 19 22 2 7 3 3 2 30 2347 "138"
"27227" 0 21 1 "frask" 0 -1 1 1 4 19 22 2 7 3 3 2 29 1028 "138"
"27228" 0 21 2 "frask" 0 -1 1 1 4 19 22 2 7 3 3 2 10 1396 "138"
"27229" 0 21 3 "frask" 0 -1 1 1 4 19 22 2 7 3 3 2 29 1131 "138"
"27230" 0 21 4 "frask" 0 -1 1 1 4 19 22 2 7 3 3 2 38 1347 "138"
"27231" 0 22 0 "ubajec" 0 -1 1 1 2 12 16 18 17 3 2 2 22 3842 "138"
"27232" 0 22 1 "ubajec" 0 -1 1 1 2 12 16 18 17 3 2 2 29 6535 "138"
"27233" 0 22 2 "ubajec" 0 -1 1 1 2 12 16 18 17 3 2 2 33 3156 "138"
"27234" 0 22 3 "ubajec" 0 -1 1 1 2 12 16 18 17 3 2 2 38 1060 "138"
"27235" 0 22 4 "ubajec" 0 -1 1 1 2 12 16 18 17 3 2 2 33 1836 "138"
"27236" 0 23 0 "noste" 0 -1 1 1 5 11 8 4 23 4 3 2 0 2298 "138"
"27237" 0 23 1 "noste" 0 -1 1 1 5 11 8 4 23 4 3 2 26 1580 "138"
"27238" 0 23 2 "noste" 0 -1 1 1 5 11 8 4 23 4 3 2 8 1755 "138"
"27239" 0 23 3 "noste" 0 -1 1 1 5 11 8 4 23 4 3 2 34 1147 "138"
"27240" 0 23 4 "noste" 0 -1 1 1 5 11 8 4 23 4 3 2 8 3795 "138"
"27241" 0 24 0 "jacht" 1 0 0 0 10 22 12 11 9 6 5 5 38 1542 "138"
"27242" 0 24 1 "jacht" 1 0 0 0 10 22 12 11 9 6 5 5 24 1286 "138"
"27243" 0 24 2 "jacht" 1 0 0 0 10 22 12 11 9 6 5 5 24 1604 "138"
"27244" 0 24 3 "jacht" 1 0 0 0 10 22 12 11 9 6 5 5 24 1061 "138"
"27245" 0 24 4 "jacht" 1 0 0 0 10 22 12 11 9 6 5 5 24 1045 "138"
"27246" 0 25 0 "schön" 1 0 0 0 20 14 8 15 23 5 6 6 6 1630 "138"
"27247" 0 25 1 "schön" 1 0 0 0 20 14 8 15 23 5 6 6 25 1174 "138"
"27248" 0 25 2 "schön" 1 0 0 0 20 14 8 15 23 5 6 6 25 1028 "138"
"27249" 0 25 3 "schön" 1 0 0 0 20 14 8 15 23 5 6 6 25 1079 "138"
"27250" 0 25 4 "schön" 1 0 0 0 20 14 8 15 23 5 6 6 25 1158 "138"
"27251" 0 26 0 "schatz" 1 0 0 0 3 24 1 7 17 6 6 6 0 2807 "138"
"27252" 0 26 1 "schatz" 1 0 0 0 3 24 1 7 17 6 6 6 30 4622 "138"
"27253" 0 26 2 "schatz" 1 0 0 0 3 24 1 7 17 6 6 6 38 761 "138"
"27254" 0 26 3 "schatz" 1 0 0 0 3 24 1 7 17 6 6 6 26 870 "138"
"27255" 0 26 4 "schatz" 1 0 0 0 3 24 1 7 17 6 6 6 26 758 "138"
"27256" 0 27 0 "hautnah" 1 0 0 1 23 0 22 12 17 6 6 5 19 3540 "138"
"27257" 0 27 1 "hautnah" 1 0 0 1 23 0 22 12 17 6 6 5 46 5380 "138"
"27258" 0 27 2 "hautnah" 1 0 0 1 23 0 22 12 17 6 6 5 44 1139 "138"
"27259" 0 27 3 "hautnah" 1 0 0 1 23 0 22 12 17 6 6 5 38 1066 "138"
"27260" 0 27 4 "hautnah" 1 0 0 1 23 0 22 12 17 6 6 5 38 1043 "138"
"27261" 0 28 0 "tanz" 1 0 0 1 14 20 2 3 6 5 5 5 41 1777 "138"
"27262" 0 28 1 "tanz" 1 0 0 1 14 20 2 3 6 5 5 5 7 3155 "138"
"27263" 0 28 2 "tanz" 1 0 0 1 14 20 2 3 6 5 5 5 4 1164 "138"
"27264" 0 28 3 "tanz" 1 0 0 1 14 20 2 3 6 5 5 5 38 1203 "138"
"27265" 0 28 4 "tanz" 1 0 0 1 14 20 2 3 6 5 5 5 38 5012 "138"
"27266" 0 29 0 "sanft" 1 0 0 1 15 1 24 19 11 6 6 6 7 2451 "138"
"27267" 0 29 1 "sanft" 1 0 0 1 15 1 24 19 11 6 6 6 47 4699 "138"
"27268" 0 29 2 "sanft" 1 0 0 1 15 1 24 19 11 6 6 6 29 964 "138"
"27269" 0 29 3 "sanft" 1 0 0 1 15 1 24 19 11 6 6 6 29 754 "138"
"27270" 0 29 4 "sanft" 1 0 0 1 15 1 24 19 11 6 6 6 29 1051 "138"
"27271" 0 30 0 "sacht" 1 0 1 0 14 24 3 6 9 5 6 6 33 4702 "138"
"27272" 0 30 1 "sacht" 1 0 1 0 14 24 3 6 9 5 6 6 29 864 "138"
"27273" 0 30 2 "sacht" 1 0 1 0 14 24 3 6 9 5 6 6 24 2063 "138"
"27274" 0 30 3 "sacht" 1 0 1 0 14 24 3 6 9 5 6 6 29 838 "138"
"27275" 0 30 4 "sacht" 1 0 1 0 14 24 3 6 9 5 6 6 30 1271 "138"
"27276" 0 31 0 "bach" 1 0 1 0 13 20 15 22 1 5 5 6 26 2327 "138"
"27277" 0 31 1 "bach" 1 0 1 0 13 20 15 22 1 5 5 6 31 5121 "138"
"27278" 0 31 2 "bach" 1 0 1 0 13 20 15 22 1 5 5 6 38 664 "138"
"27279" 0 31 3 "bach" 1 0 1 0 13 20 15 22 1 5 5 6 31 2574 "138"
"27280" 0 31 4 "bach" 1 0 1 0 13 20 15 22 1 5 5 6 31 5878 "138"
"27281" 0 32 0 "ananas" 1 0 1 0 0 19 10 21 7 5 5 4 0 3294 "138"
"27282" 0 32 1 "ananas" 1 0 1 0 0 19 10 21 7 5 5 4 30 3584 "138"
"27283" 0 32 2 "ananas" 1 0 1 0 0 19 10 21 7 5 5 4 32 1862 "138"
"27284" 0 32 3 "ananas" 1 0 1 0 0 19 10 21 7 5 5 4 32 1452 "138"
"27285" 0 32 4 "ananas" 1 0 1 0 0 19 10 21 7 5 5 4 32 1622 "138"
"27286" 0 33 0 "hübsch" 1 0 1 1 21 15 1 7 22 6 6 5 7 3556 "138"
"27287" 0 33 1 "hübsch" 1 0 1 1 21 15 1 7 22 6 6 5 33 1683 "138"
"27288" 0 33 2 "hübsch" 1 0 1 1 21 15 1 7 22 6 6 5 33 1044 "138"
"27289" 0 33 3 "hübsch" 1 0 1 1 21 15 1 7 22 6 6 5 29 867 "138"
"27290" 0 33 4 "hübsch" 1 0 1 1 21 15 1 7 22 6 6 5 33 1330 "138"
"27291" 0 34 0 "baby" 1 0 1 1 19 10 0 23 3 5 6 6 44 1499 "138"
"27292" 0 34 1 "baby" 1 0 1 1 19 10 0 23 3 5 6 6 27 4139 "138"
"27293" 0 34 2 "baby" 1 0 1 1 19 10 0 23 3 5 6 6 16 2379 "138"
"27294" 0 34 3 "baby" 1 0 1 1 19 10 0 23 3 5 6 6 29 2252 "138"
"27295" 0 34 4 "baby" 1 0 1 1 19 10 0 23 3 5 6 6 16 1508 "138"
"27296" 0 35 0 "jazz" 1 0 1 1 17 6 14 16 24 4 4 5 18 6619 "138"
"27297" 0 35 1 "jazz" 1 0 1 1 17 6 14 16 24 4 4 5 10 1987 "138"
"27298" 0 35 2 "jazz" 1 0 1 1 17 6 14 16 24 4 4 5 21 1029 "138"
"27299" 0 35 3 "jazz" 1 0 1 1 17 6 14 16 24 4 4 5 29 3077 "138"
"27300" 0 35 4 "jazz" 1 0 1 1 17 6 14 16 24 4 4 5 24 1155 "138"
"27301" 0 36 0 "groll" 1 1 0 0 10 16 18 21 7 3 3 2 37 1854 "138"
"27302" 0 36 1 "groll" 1 1 0 0 10 16 18 21 7 3 3 2 36 4488 "138"
"27303" 0 36 2 "groll" 1 1 0 0 10 16 18 21 7 3 3 2 36 1070 "138"
"27304" 0 36 3 "groll" 1 1 0 0 10 16 18 21 7 3 3 2 36 1270 "138"
"27305" 0 36 4 "groll" 1 1 0 0 10 16 18 21 7 3 3 2 36 1333 "138"
"27306" 0 37 0 "viper" 1 1 0 0 5 4 13 8 9 3 2 2 47 7990 "138"
"27307" 0 37 1 "viper" 1 1 0 0 5 4 13 8 9 3 2 2 45 10224 "138"
"27308" 0 37 2 "viper" 1 1 0 0 5 4 13 8 9 3 2 2 10 12477 "138"
"27309" 0 37 3 "viper" 1 1 0 0 5 4 13 8 9 3 2 2 40 12174 "138"
"27310" 0 37 4 "viper" 1 1 0 0 5 4 13 8 9 3 2 2 42 6263 "138"
"27311" 0 38 0 "mord" 1 1 0 0 1 8 6 18 15 3 2 2 13 4286 "138"
"27312" 0 38 1 "mord" 1 1 0 0 1 8 6 18 15 3 2 2 38 1342 "138"
"27313" 0 38 2 "mord" 1 1 0 0 1 8 6 18 15 3 2 2 38 653 "138"
"27314" 0 38 3 "mord" 1 1 0 0 1 8 6 18 15 3 2 2 38 719 "138"
"27315" 0 38 4 "mord" 1 1 0 0 1 8 6 18 15 3 2 2 38 758 "138"
"27316" 0 39 0 "grimmig" 1 1 0 1 22 14 5 0 21 3 2 2 42 1236 "138"
"27317" 0 39 1 "grimmig" 1 1 0 1 22 14 5 0 21 3 2 2 47 13892 "138"
"27318" 0 39 2 "grimmig" 1 1 0 1 22 14 5 0 21 3 2 2 44 1195 "138"
"27319" 0 39 3 "grimmig" 1 1 0 1 22 14 5 0 21 3 2 2 29 1197 "138"
"27320" 0 39 4 "grimmig" 1 1 0 1 22 14 5 0 21 3 2 2 26 1604 "138"
"27321" 0 40 0 "eklig" 1 1 0 1 11 3 19 2 7 2 2 2 7 2818 "138"
"27322" 0 40 1 "eklig" 1 1 0 1 11 3 19 2 7 2 2 2 44 4388 "138"
"27323" 0 40 2 "eklig" 1 1 0 1 11 3 19 2 7 2 2 2 35 3044 "138"
"27324" 0 40 3 "eklig" 1 1 0 1 11 3 19 2 7 2 2 2 0 2171 "138"
"27325" 0 40 4 "eklig" 1 1 0 1 11 3 19 2 7 2 2 2 44 651 "138"
"27326" 0 41 0 "kerker" 1 1 0 1 23 24 13 17 12 3 2 2 11 3460 "138"
"27327" 0 41 1 "kerker" 1 1 0 1 23 24 13 17 12 3 2 2 30 2979 "138"
"27328" 0 41 2 "kerker" 1 1 0 1 23 24 13 17 12 3 2 2 6 1083 "138"
"27329" 0 41 3 "kerker" 1 1 0 1 23 24 13 17 12 3 2 2 44 819 "138"
"27330" 0 41 4 "kerker" 1 1 0 1 23 24 13 17 12 3 2 2 24 988 "138"
"27331" 0 42 0 "kippe" 1 1 1 0 13 5 18 9 11 3 2 2 33 2334 "138"
"27332" 0 42 1 "kippe" 1 1 1 0 13 5 18 9 11 3 2 2 42 1430 "138"
"27333" 0 42 2 "kippe" 1 1 1 0 13 5 18 9 11 3 2 2 42 982 "138"
"27334" 0 42 3 "kippe" 1 1 1 0 13 5 18 9 11 3 2 2 42 1399 "138"
"27335" 0 42 4 "kippe" 1 1 1 0 13 5 18 9 11 3 2 2 42 1229 "138"
"27336" 0 43 0 "gierig" 1 1 1 0 20 2 12 8 4 3 2 2 2 6447 "138"
"27337" 0 43 1 "gierig" 1 1 1 0 20 2 12 8 4 3 2 2 43 1335 "138"
"27338" 0 43 2 "gierig" 1 1 1 0 20 2 12 8 4 3 2 2 43 2126 "138"
"27339" 0 43 3 "gierig" 1 1 1 0 20 2 12 8 4 3 2 2 44 743 "138"
"27340" 0 43 4 "gierig" 1 1 1 0 20 2 12 8 4 3 2 2 44 1327 "138"
"27341" 0 44 0 "krieg" 1 1 1 0 4 16 1 3 22 3 3 2 5 2719 "138"
"27342" 0 44 1 "krieg" 1 1 1 0 4 16 1 3 22 3 3 2 44 1471 "138"
"27343" 0 44 2 "krieg" 1 1 1 0 4 16 1 3 22 3 3 2 44 966 "138"
"27344" 0 44 3 "krieg" 1 1 1 0 4 16 1 3 22 3 3 2 44 2886 "138"
"27345" 0 44 4 "krieg" 1 1 1 0 4 16 1 3 22 3 3 2 44 2054 "138"
"27346" 0 45 0 "irre" 1 1 1 1 7 15 12 17 13 4 3 3 0 2876 "138"
"27347" 0 45 1 "irre" 1 1 1 1 7 15 12 17 13 4 3 3 29 1005 "138"
"27348" 0 45 2 "irre" 1 1 1 1 7 15 12 17 13 4 3 3 39 3395 "138"
"27349" 0 45 3 "irre" 1 1 1 1 7 15 12 17 13 4 3 3 34 1132 "138"
"27350" 0 45 4 "irre" 1 1 1 1 7 15 12 17 13 4 3 3 18 2275 "138"
"27351" 0 46 0 "erreger" 1 1 1 1 9 23 6 14 0 4 3 2 34 1619 "138"
"27352" 0 46 1 "erreger" 1 1 1 1 9 23 6 14 0 4 3 2 25 3371 "138"
"27353" 0 46 2 "erreger" 1 1 1 1 9 23 6 14 0 4 3 2 10 1284 "138"
"27354" 0 46 3 "erreger" 1 1 1 1 9 23 6 14 0 4 3 2 29 834 "138"
"27355" 0 46 4 "erreger" 1 1 1 1 9 23 6 14 0 4 3 2 38 925 "138"
"27356" 0 47 0 "droge" 1 1 1 1 5 20 2 10 24 3 2 2 15 5707 "138"
"27357" 0 47 1 "droge" 1 1 1 1 5 20 2 10 24 3 2 2 6 2530 "138"
"27358" 0 47 2 "droge" 1 1 1 1 5 20 2 10 24 3 2 2 29 3867 "138"
"27359" 0 47 3 "droge" 1 1 1 1 5 20 2 10 24 3 2 2 38 763 "138"
"27360" 0 47 4 "droge" 1 1 1 1 5 20 2 10 24 3 2 2 42 2660 "138"
"27361" 0 0 0 "botsy" 0 -1 0 0 24 15 5 2 19 8 8 8 37 2191 "139"
"27362" 0 0 1 "botsy" 0 -1 0 0 24 15 5 2 19 8 8 8 0 10540 "139"
"27363" 0 0 2 "botsy" 0 -1 0 0 24 15 5 2 19 8 8 8 0 1562 "139"
"27364" 0 0 3 "botsy" 0 -1 0 0 24 15 5 2 19 8 8 8 0 2460 "139"
"27365" 0 0 4 "botsy" 0 -1 0 0 24 15 5 2 19 8 8 8 0 1130 "139"
"27366" 0 1 0 "noste" 0 -1 0 0 14 7 18 8 10 6 6 6 4 11515 "139"
"27367" 0 1 1 "noste" 0 -1 0 0 14 7 18 8 10 6 6 6 1 1843 "139"
"27368" 0 1 2 "noste" 0 -1 0 0 14 7 18 8 10 6 6 6 1 1107 "139"
"27369" 0 1 3 "noste" 0 -1 0 0 14 7 18 8 10 6 6 6 1 1291 "139"
"27370" 0 1 4 "noste" 0 -1 0 0 14 7 18 8 10 6 6 6 1 1523 "139"
"27371" 0 2 0 "larnist" 0 -1 0 0 11 21 17 16 9 6 6 6 2 9316 "139"
"27372" 0 2 1 "larnist" 0 -1 0 0 11 21 17 16 9 6 6 6 2 4853 "139"
"27373" 0 2 2 "larnist" 0 -1 0 0 11 21 17 16 9 6 6 6 2 2476 "139"
"27374" 0 2 3 "larnist" 0 -1 0 0 11 21 17 16 9 6 6 6 35 1915 "139"
"27375" 0 2 4 "larnist" 0 -1 0 0 11 21 17 16 9 6 6 6 2 3579 "139"
"27376" 0 3 0 "botuyn" 0 -1 0 0 12 3 23 0 20 7 7 7 32 2354 "139"
"27377" 0 3 1 "botuyn" 0 -1 0 0 12 3 23 0 20 7 7 7 20 8578 "139"
"27378" 0 3 2 "botuyn" 0 -1 0 0 12 3 23 0 20 7 7 7 32 3948 "139"
"27379" 0 3 3 "botuyn" 0 -1 0 0 12 3 23 0 20 7 7 7 3 1562 "139"
"27380" 0 3 4 "botuyn" 0 -1 0 0 12 3 23 0 20 7 7 7 32 1892 "139"
"27381" 0 4 0 "nalber" 0 -1 0 0 1 22 6 13 4 7 7 7 4 2027 "139"
